time,temperature_2m_max (°C),temperature_2m_min (°C),precipitation_sum (mm),wind_speed_10m_max (km/h),wind_direction_10m_dominant (°)
8/2/2017,30,23.4,14.2,16.6,64
8/3/2017,29.4,21.5,29.3,10.2,48
8/4/2017,32.5,23.2,0.9,11.3,65
8/5/2017,33.5,23.8,8.2,16.1,167
8/6/2017,34.6,25,1.3,21.6,177
8/7/2017,29.4,23,47.6,14.8,160
8/8/2017,30.8,22.7,1.4,18.7,20
8/9/2017,31.9,23.1,0,12.5,42
8/10/2017,33.3,24.4,3.4,18,175
8/11/2017,34.2,24.4,0,15,187
8/12/2017,36.3,25.2,0,18.8,180
8/13/2017,37.2,25.2,0,22,179
8/14/2017,37.1,24.7,0,22.1,179
8/15/2017,37.2,24.6,0,26.3,171
8/16/2017,37.3,26.2,0.5,22.1,173
8/17/2017,37.2,26.3,0,18.7,176
8/18/2017,37.3,25.3,0,18,180
8/19/2017,37.5,25.2,0,18.1,175
8/20/2017,36.7,25.2,0,19.5,168
8/21/2017,36.3,25.5,0.1,20.5,154
8/22/2017,36,24.7,0,17.1,166
8/23/2017,35.8,24.9,0.1,16.6,8
8/24/2017,32.3,24.7,2.2,18.1,54
8/25/2017,28,23.2,23.6,29.6,41
8/26/2017,23.2,22.2,107.7,52,27
8/27/2017,22.8,19.4,85.5,41.4,18
8/28/2017,26.2,19,16.9,35.5,6
8/29/2017,28.6,21.6,0,28.5,5
8/30/2017,29.4,22,0,20.2,336
8/31/2017,29.9,20.1,0,12.9,334
9/1/2017,29.9,20.4,0.1,9.9,55
9/2/2017,30.5,21,0,10.5,192
9/3/2017,29.6,21.1,0,8.9,171
9/4/2017,29.6,20.3,0,10.8,156
9/5/2017,31,21,0.1,11.6,238
9/6/2017,26.9,19.5,0.8,22.5,35
9/7/2017,25.8,16.1,0,12.5,46
9/8/2017,26.4,15.8,0,10.2,63
9/9/2017,27.2,17.2,0,14.5,42
9/10/2017,27.8,17.6,0,16.1,39
9/11/2017,27.9,17.6,0,18,19
9/12/2017,30.5,15.8,0,10.7,316
9/13/2017,31.5,19.2,0,14.1,188
9/14/2017,32.8,21.4,0,18.6,157
9/15/2017,31.4,22.5,0,17.5,158
9/16/2017,31.6,23.4,0.3,15.5,169
9/17/2017,31.6,22.2,0,12.3,159
9/18/2017,31.8,22,2.2,14.4,159
9/19/2017,32.1,23.8,0.2,19.8,168
9/20/2017,34.2,24.4,0.9,20.6,170
9/21/2017,31.5,24.4,1.7,20,158
9/22/2017,30.1,23,2,17.1,140
9/23/2017,30.2,21.5,0.6,17.2,139
9/24/2017,30.2,22.5,3,16,135
9/25/2017,28.9,22.5,8.9,18.4,132
9/26/2017,24.3,22.3,32.2,12.5,107
9/27/2017,25,21.8,23.4,12.3,33
9/28/2017,26.8,21.2,15.5,15.3,16
9/29/2017,22.4,20.6,6.1,19.7,16
9/30/2017,26.8,18.8,0,17.7,26
10/1/2017,28,18,0,8.3,68
10/2/2017,28.5,19.9,0.1,11.6,151
10/3/2017,26.4,22.5,13.8,13,109
10/4/2017,28,22.9,2.9,16.9,87
10/5/2017,27.8,20.8,0.7,10.1,97
10/6/2017,27.3,19.9,0,10.7,151
10/7/2017,28.4,19.4,0,12.4,314
10/8/2017,29.9,21,0,14.8,186
10/9/2017,31,22.3,0,16.2,168
10/10/2017,25.1,15.9,3.9,26.1,358
10/11/2017,23.2,14.5,0.3,17.3,19
10/12/2017,27.5,15.9,0,8.4,135
10/13/2017,29.4,21.1,0,12,170
10/14/2017,30,21.2,0.1,13.3,176
10/15/2017,24.9,19.5,2.2,24.1,2
10/16/2017,23,14.1,0,23.7,15
10/17/2017,22.6,10.6,0,10.5,50
10/18/2017,24.8,9.8,0,10.2,171
10/19/2017,25.7,14.4,0,16.8,136
10/20/2017,25.3,19.2,1.3,12.2,116
10/21/2017,30.9,21.3,1.5,20.2,172
10/22/2017,25.4,17,22.7,27.5,341
10/23/2017,25.3,11.1,0,11.7,134
10/24/2017,23.4,14.8,0,20.9,356
10/25/2017,24.9,9.9,0,14.3,282
10/26/2017,27.4,12.7,0,24.4,204
10/27/2017,18.5,10.2,0,31,355
10/28/2017,16,5.8,0,21.6,358
10/29/2017,21.4,6.1,0,14.3,232
10/30/2017,24.8,9.4,0,17.4,195
10/31/2017,17,11.6,13.2,18.7,9
11/1/2017,26.4,13.1,2.8,17.9,214
11/2/2017,28,19.1,0.3,18.9,199
11/3/2017,28.8,21.4,0.5,13,181
11/4/2017,26.3,22.3,0.8,16.6,187
11/5/2017,29.8,20.6,0,20.6,194
11/6/2017,29.1,20.1,0.1,18.2,188
11/7/2017,27.3,15.6,0.1,21,187
11/8/2017,15.8,8.1,7,23,8
11/9/2017,15.1,7.8,1.2,18.4,14
11/10/2017,15.7,9.4,0.3,10,55
11/11/2017,20.2,13.9,4.6,11.9,129
11/12/2017,24,18.1,0.9,12.1,117
11/13/2017,23.5,15.4,0.5,12.1,70
11/14/2017,24.5,15.8,0,17.6,178
11/15/2017,24.2,18.4,0.5,18.3,186
11/16/2017,25.3,17.5,5.5,14.5,178
11/17/2017,27.1,19.7,0.2,25.3,193
11/18/2017,27.9,14.2,0.2,32.1,303
11/19/2017,15.9,8.2,0,23.6,20
11/20/2017,18.2,8.4,0,15,165
11/21/2017,23,11.2,0,25.6,234
11/22/2017,17.1,9.5,0,26.3,2
11/23/2017,19.1,4.1,0,10.1,355
11/24/2017,21.9,8.1,0,17.9,214
11/25/2017,23.7,10.4,0,14.7,184
11/26/2017,23.4,13.4,0,14.1,32
11/27/2017,22.9,10.4,0,17.3,176
11/28/2017,25.4,12.5,0,19.2,177
11/29/2017,22.4,13.7,0,16.6,328
11/30/2017,23.6,9.6,0,11.9,23
12/1/2017,23,12.4,0,11.7,109
12/2/2017,24,12,0,14.8,202
12/3/2017,20.8,15.9,10.5,14.4,139
12/4/2017,26.2,17.7,2.6,22.2,184
12/5/2017,20.4,8.9,4.7,27.4,17
12/6/2017,8.1,4.6,26.2,21.5,16
12/7/2017,6.8,1.1,17.1,21.1,9
12/8/2017,10.7,0.4,0.1,17.5,332
12/9/2017,16.5,3.2,0,21,321
12/10/2017,17.8,2.8,0,11.8,282
12/11/2017,20.6,7.3,0,15.3,262
12/12/2017,16,7.2,0,22.2,349
12/13/2017,16.5,3.7,0,17,231
12/14/2017,17,8.2,0,21.9,340
12/15/2017,14.5,8.4,0.1,21.9,11
12/16/2017,10,5.8,22.2,15.1,208
12/17/2017,16.4,5.9,0,8.8,178
12/18/2017,14.2,10,1.4,8.4,41
12/19/2017,18.5,13.7,35.2,19.6,245
12/20/2017,21.6,10.7,0,18.4,261
12/21/2017,24.8,10.9,0,23.2,203
12/22/2017,21.7,6,4.9,27.4,240
12/23/2017,13.3,4.1,0,23.8,343
12/24/2017,16.4,5,0,24.5,344
12/25/2017,10.8,0.9,0,19.5,68
12/26/2017,10.8,5.8,3.3,20.5,35
12/27/2017,5.5,3.3,2.4,24.9,13
12/28/2017,7.7,2.8,0.1,14.5,33
12/29/2017,9.5,4.9,0,12.7,99
12/30/2017,16.1,8.9,0.1,18.8,355
12/31/2017,8.9,-1.4,0.2,23.9,19
1/1/2018,1.2,-3.9,0,23.7,19
1/2/2018,0.3,-4,0,15,20
1/3/2018,11.2,-5.1,0,13.3,337
1/4/2018,10.9,-0.2,0,8.3,66
1/5/2018,13.9,5.3,0,11.2,173
1/6/2018,16.2,4.2,0,14.8,164
1/7/2018,19,11.1,0.5,30.5,193
1/8/2018,17.5,10.2,0,29.8,339
1/9/2018,17.4,4.8,0,10.8,98
1/10/2018,19.3,7.4,0.4,23.8,167
1/11/2018,20.8,7.4,1.1,34.5,313
1/12/2018,12.7,2.1,0,35,350
1/13/2018,10.3,0.3,0,18,30
1/14/2018,13.9,-0.9,0,13,139
1/15/2018,17.5,3.2,0.9,16.6,175
1/16/2018,6.1,-4.1,6.8,35.6,7
1/17/2018,2.5,-6.7,0,16.8,28
1/18/2018,4.4,-1.2,2.8,10,110
1/19/2018,9.6,3.4,0.4,10.9,185
1/20/2018,18.7,9.4,0.1,19.3,203
1/21/2018,21.4,15.3,4.1,24.9,186
1/22/2018,16.5,8.8,0.1,20.3,325
1/23/2018,16.3,2.8,0,11.3,3
1/24/2018,15.2,3.6,0,11.7,38
1/25/2018,15.5,2,0,14.8,157
1/26/2018,19.4,10.5,0.4,18.9,152
1/27/2018,18.8,14.5,3.7,25.4,25
1/28/2018,18.7,10.7,0,15.6,14
1/29/2018,18.1,6.8,0,19.1,6
1/30/2018,17.1,3,0,17.2,118
1/31/2018,20.6,7.1,0,22.7,197
2/1/2018,23.4,12.1,0,21.2,268
2/2/2018,13.6,7.3,0,24.1,33
2/3/2018,15.7,7.1,0.6,20.5,183
2/4/2018,25,8.8,0,19.6,355
2/5/2018,15.6,4.9,0,25.6,48
2/6/2018,13.3,7.3,7.4,16.7,24
2/7/2018,10,2.8,5.8,25.1,7
2/8/2018,13.9,0.9,0,15.6,37
2/9/2018,16.3,10.1,1.5,13.6,193
2/10/2018,18.4,7.8,1,16.9,353
2/11/2018,7.7,0.4,0.1,26.6,6
2/12/2018,11.3,-0.4,0,16.7,30
2/13/2018,9.6,4.4,0.7,10.3,42
2/14/2018,18.8,9.2,0.5,16,186
2/15/2018,24.4,16.9,1.5,25.7,191
2/16/2018,21.5,15.6,0.8,18.7,54
2/17/2018,19.7,12.1,1.2,14.8,36
2/18/2018,23.2,11,1.7,27.3,113
2/19/2018,25.2,18.1,4.5,32.5,171
2/20/2018,23.4,18.6,35,26,175
2/21/2018,19.8,5.2,68.5,26.7,4
2/22/2018,11,3.7,11.9,16.6,13
2/23/2018,22.5,7.4,4.8,17.4,119
2/24/2018,24.8,17.1,4.3,24.1,189
2/25/2018,18,10.2,4.6,17.5,29
2/26/2018,20.5,9,0,15.5,35
2/27/2018,26.3,13.4,3.1,25.6,155
2/28/2018,27.2,18.6,0.3,22.1,178
3/1/2018,20.3,12.9,6.2,26.3,354
3/2/2018,20.1,10,0,16.8,51
3/3/2018,18.9,11.2,4.2,13.4,118
3/4/2018,26.2,16.3,2.8,21.6,161
3/5/2018,25.2,17,6.2,20.9,186
3/6/2018,19.2,10.9,0,20.7,32
3/7/2018,17,7.6,0,19.9,26
3/8/2018,18.7,7.8,0,18.3,129
3/9/2018,20.3,12.3,1.2,21.5,174
3/10/2018,28.1,17.1,0.4,16.3,203
3/11/2018,21,13.6,0,32.2,349
3/12/2018,17.4,7.9,0,24.4,24
3/13/2018,18.8,7.4,0,12.7,45
3/14/2018,20.1,6.9,0,14,76
3/15/2018,21.6,10.6,0.4,27,183
3/16/2018,29.5,17.3,0.8,18.2,190
3/17/2018,27.9,18,0.4,20.6,177
3/18/2018,28.5,19.5,0.3,15.2,179
3/19/2018,28.1,16.1,0.1,23.4,315
3/20/2018,22.8,10.4,0,21.3,357
3/21/2018,24.1,9,0,19.5,123
3/22/2018,26.4,12.1,0,26.9,166
3/23/2018,27.5,15.9,0,28.7,178
3/24/2018,28.5,18.2,0.3,22.8,191
3/25/2018,27,18.5,0.1,20.3,151
3/26/2018,30.1,19.2,0,29.7,162
3/27/2018,26.1,15.4,9.9,24.3,139
3/28/2018,21.8,15.2,28.3,16.7,26
3/29/2018,27.6,12.4,0.1,19.7,302
3/30/2018,22,13.1,0,20.7,44
3/31/2018,26.6,14.4,0.2,24.9,181
4/1/2018,28.2,16.5,0.7,22.3,168
4/2/2018,28.9,19.5,1.9,25.5,153
4/3/2018,28.5,18.1,7.9,26.4,199
4/4/2018,19.5,10.1,0,28.9,36
4/5/2018,24.4,12.7,0.4,19.4,169
4/6/2018,30,19.8,1.2,28,192
4/7/2018,21.5,5.8,15,28.1,4
4/8/2018,19.8,5.6,0,15.8,120
4/9/2018,18.4,11.1,0.6,17.1,40
4/10/2018,22.8,12.2,0,17.5,35
4/11/2018,26.3,9.4,0,22.3,168
4/12/2018,31.1,15.9,0,25.5,181
4/13/2018,30.3,21,5,25.8,181
4/14/2018,21.2,13.7,3.6,33.2,338
4/15/2018,23.9,9.4,0,14.9,343
4/16/2018,28,10.2,0,24.9,171
4/17/2018,30.3,15.9,0,27.8,183
4/18/2018,28.7,17.3,0.6,24,80
4/19/2018,25,15.1,0,22.6,41
4/20/2018,23.8,13.8,0,20.6,102
4/21/2018,24.3,15.2,4.9,18.7,141
4/22/2018,25,11.8,0,21.3,355
4/23/2018,28,12.1,0,11.3,345
4/24/2018,29.4,13.9,0,13,133
4/25/2018,28.5,15.1,0.6,22.8,293
4/26/2018,25.6,12.3,0,14.8,47
4/27/2018,27.2,14.1,0,9.4,23
4/28/2018,28.3,14.1,0,14.8,174
4/29/2018,28.2,14.1,0,19.4,154
4/30/2018,25.8,18.2,12.2,26.8,147
5/1/2018,26.5,19.2,6.3,30.2,155
5/2/2018,29.9,21.7,4.8,28.1,157
5/3/2018,30.4,22.6,15.7,25.5,166
5/4/2018,22.8,17,50.5,32,78
5/5/2018,27.1,17.4,3.2,16,20
5/6/2018,29.2,14.3,0,11.3,32
5/7/2018,30.7,16.5,0,11.6,201
5/8/2018,31.4,17.9,0,19.2,189
5/9/2018,30.8,17.8,0.1,20.9,174
5/10/2018,31.6,18.8,0.1,23.7,172
5/11/2018,33,19.9,0.2,25.3,171
5/12/2018,32.9,20.4,1.3,21.8,164
5/13/2018,31.9,21.4,1.3,18,164
5/14/2018,32.8,22.5,0.3,21.2,166
5/15/2018,32.5,22.4,0.2,15.1,183
5/16/2018,34.8,19.6,0,17,212
5/17/2018,36.1,21.5,0,17.3,179
5/18/2018,36.8,21,0,25.3,173
5/19/2018,34.2,22,0.1,29.8,162
5/20/2018,28.9,20.9,10.4,19.5,133
5/21/2018,29.2,20.1,2,14,87
5/22/2018,29.9,20.9,1.4,14.6,131
5/23/2018,30.2,21.5,5.7,18.1,140
5/24/2018,31.4,20.5,1,12.8,127
5/25/2018,34,21.8,0.1,13.3,161
5/26/2018,36.6,22.8,0.2,15.6,179
5/27/2018,35,23.3,0,18,156
5/28/2018,35.8,22.5,0,16,156
5/29/2018,36.4,23.4,0,23.2,160
5/30/2018,36.8,23.2,0,22.2,166
5/31/2018,37.2,24.1,0.1,23.1,168
6/1/2018,37.2,24,0.1,19.6,174
6/2/2018,37.2,24.1,0,21.7,186
6/3/2018,33.3,24.4,0.4,16.3,131
6/4/2018,34.8,24.2,0,15.5,81
6/5/2018,36.1,23.9,0,19.6,176
6/6/2018,36.2,24.2,0.1,19.2,168
6/7/2018,36,24.1,0,20.5,156
6/8/2018,33.5,24.1,2.6,16.4,165
6/9/2018,32.5,24.1,4.6,21.1,162
6/10/2018,35.3,24.2,0.9,24.5,173
6/11/2018,34.2,25.1,0.5,26.3,176
6/12/2018,36,24.4,0.3,23.4,160
6/13/2018,33.5,23.8,1.3,20.6,153
6/14/2018,33.2,24,0.9,19.2,168
6/15/2018,33.8,24,1.1,21.1,158
6/16/2018,33.5,24.3,2.6,23.6,151
6/17/2018,32.5,23.8,16.8,14.8,102
6/18/2018,32.2,23.2,8.3,20.6,87
6/19/2018,25.4,22.5,73.6,21.4,73
6/20/2018,28,22.6,13.8,18.5,89
6/21/2018,30.8,21.9,1.9,15.2,111
6/22/2018,33.7,22.5,0,20.2,199
6/23/2018,34.5,24.2,0,24.6,176
6/24/2018,34.3,25.3,0.6,26.1,168
6/25/2018,31.9,24.4,3.2,23.4,162
6/26/2018,34,24,1.6,18.9,164
6/27/2018,35.8,24.1,0,19.5,175
6/28/2018,36.7,23.5,0,25,176
6/29/2018,36.3,24.5,0.3,24.5,169
6/30/2018,36.2,25.1,0.2,26.4,168
7/1/2018,38,24,0,20.7,172
7/2/2018,37.4,23.9,0,16.7,170
7/3/2018,37.9,24,0,15.6,179
7/4/2018,33.5,22.5,22,15.8,171
7/5/2018,30.3,21.5,3,13.5,86
7/6/2018,30.9,22.8,7.4,17.9,16
7/7/2018,28.6,22.5,9.1,14.8,37
7/8/2018,28.5,22.2,12.7,11,88
7/9/2018,28.2,21.9,16.6,9,168
7/10/2018,31,22.4,0,12,173
7/11/2018,31.6,22.6,0,12.3,186
7/12/2018,32.3,22.5,0,13.9,186
7/13/2018,32.3,23.4,0.2,16.5,180
7/14/2018,33,23.4,0,19.1,180
7/15/2018,33.5,24.1,0.8,18,185
7/16/2018,35.9,23.7,0,16.7,185
7/17/2018,35.5,22.2,0.1,15.9,199
7/18/2018,36.9,24,0,18.2,198
7/19/2018,37.7,24,0,17.9,191
7/20/2018,38,24.2,0,16.4,191
7/21/2018,38,24,0,16.3,194
7/22/2018,38,24.5,0,16.2,206
7/23/2018,40,25,0,14.6,211
7/24/2018,35.3,27.2,1.4,19.6,51
7/25/2018,35.3,25.1,0,11.9,115
7/26/2018,36.5,23.6,0,12,173
7/27/2018,37.2,23.7,0,15.6,149
7/28/2018,36.3,23.6,0,21.9,177
7/29/2018,37.2,24.9,0,16.6,185
7/30/2018,35.7,25.5,0,17.4,179
7/31/2018,33,23.8,3.6,20.5,354
8/1/2018,34.8,23.8,0,16.3,27
8/2/2018,36.1,23.4,0,15.8,132
8/3/2018,36.3,23.2,0,21.8,144
8/4/2018,33.8,22.7,1.6,25.6,157
8/5/2018,34,24,1.7,19,159
8/6/2018,34.7,23.5,3.5,16.3,141
8/7/2018,33.8,24.5,1.1,21.2,173
8/8/2018,35.5,24.7,1,18.8,169
8/9/2018,36.5,24.6,0.4,23.1,176
8/10/2018,33.4,25.5,0,17.6,158
8/11/2018,29.4,23.1,6.6,14.8,168
8/12/2018,28.6,22.2,23.7,13.7,145
8/13/2018,32.6,24.5,1.7,23.8,167
8/14/2018,32.2,23.2,1.8,20,172
8/15/2018,34.8,24.6,0.3,19.9,176
8/16/2018,35.9,24.4,0.1,21.3,177
8/17/2018,37.5,24.6,0,20.2,184
8/18/2018,38.2,25,0,18.9,184
8/19/2018,37.5,25.2,0,21.9,185
8/20/2018,36.9,24.4,0.5,18.8,184
8/21/2018,38,25.8,0,17.4,176
8/22/2018,37.6,26,0,16.7,157
8/23/2018,38.2,25.9,0,19.3,167
8/24/2018,38.5,25.6,0,26.3,176
8/25/2018,37,25.8,0,22.8,162
8/26/2018,37,25.5,0.1,22.2,168
8/27/2018,37.2,25.5,0.2,22.7,170
8/28/2018,37.5,25.3,0.5,24.9,167
8/29/2018,36.2,25.3,1.8,23.5,159
8/30/2018,35.3,24.6,0.1,16.2,141
8/31/2018,35.2,23.7,0.1,18.7,141
9/1/2018,36.5,23.8,0.3,18.6,126
9/2/2018,35.1,25.4,3.8,14.7,133
9/3/2018,30.5,23.5,31.7,12.2,108
9/4/2018,28.8,23.1,19.6,15.3,125
9/5/2018,30.1,22.9,5.6,15,61
9/6/2018,29.5,23.1,11.5,12.1,68
9/7/2018,29.5,22.4,14.6,9.8,175
9/8/2018,29,22.5,5.5,12.1,226
9/9/2018,23.7,22.1,39,14.2,39
9/10/2018,23.9,20.4,6.2,16.1,33
9/11/2018,27.2,20,13.9,12.8,39
9/12/2018,28.8,20.6,27.3,13.2,56
9/13/2018,27,22,14.1,18.3,59
9/14/2018,26,22,28.2,21.3,53
9/15/2018,26.1,22.5,53.6,21.4,82
9/16/2018,26.2,22.2,14.3,14.8,100
9/17/2018,30.2,20.4,0,10.9,179
9/18/2018,30.4,23,0,10.8,196
9/19/2018,30.2,21.9,0.1,12.3,182
9/20/2018,28.4,22,36.5,13.6,162
9/21/2018,28.2,22.6,16.1,17,153
9/22/2018,26.8,18.9,41.5,18.6,308
9/23/2018,24.7,19.5,0.5,12.8,317
9/24/2018,27.9,21.4,3,9,212
9/25/2018,29.4,20.8,1.9,13.5,171
9/26/2018,29.1,21.3,10.7,19.6,76
9/27/2018,25.7,17.4,0,18.7,5
9/28/2018,26.5,17.6,2.6,11,124
9/29/2018,24.8,21.1,8.3,10.9,104
9/30/2018,26,21.5,3.4,11.5,102
10/1/2018,26.7,21.5,15,11.2,113
10/2/2018,27.9,22.1,9.3,12.5,129
10/3/2018,28.5,23.3,1.8,14.7,174
10/4/2018,29.4,22,2,11.2,167
10/5/2018,28.8,23,4,14.8,168
10/6/2018,27.9,23.4,7.8,14,155
10/7/2018,27.4,22.8,8.1,19.2,148
10/8/2018,24.8,21.6,24.6,19.3,142
10/9/2018,25.5,20.6,15.1,18.4,178
10/10/2018,25,18,0,18.4,8
10/11/2018,23.5,15.9,0,17.8,45
10/12/2018,27.5,15.7,0.7,15.5,135
10/13/2018,26.9,20.6,7.9,26.6,177
10/14/2018,30,22.8,3.7,15.9,168
10/15/2018,23.6,7.2,46.8,34,360
10/16/2018,12.1,7.8,17.2,27,357
10/17/2018,15.5,10.8,7.9,21.8,7
10/18/2018,16,11.1,5.3,21,15
10/19/2018,19.9,14.9,21.5,14.1,14
10/20/2018,19.2,16.1,1,22.8,11
10/21/2018,20.4,13.7,0,20.6,28
10/22/2018,16.1,12,8.7,10.5,20
10/23/2018,17,11.1,7.4,16.8,29
10/24/2018,17.2,13.2,8.6,13.9,26
10/25/2018,21.1,12.8,0.1,17.4,331
10/26/2018,24.7,11.8,0.1,13.2,316
10/27/2018,26.2,14.9,0,14.8,235
10/28/2018,25.5,16.2,0,15.5,222
10/29/2018,25.5,16.8,0.3,21.4,199
10/30/2018,26.5,19.6,0.5,24.7,190
10/31/2018,23.6,14.8,16.1,25.1,192
11/1/2018,18,11.1,0,23.7,334
11/2/2018,21.5,8.9,0,13.1,267
11/3/2018,23.3,11.9,0,29.2,195
11/4/2018,20,14.2,4.3,17.7,18
11/5/2018,24.7,16.2,0.5,23.2,215
11/6/2018,26.6,16,0.5,14.2,200
11/7/2018,27.5,17.9,1.8,21.4,182
11/8/2018,18.2,13.9,4,19.7,21
11/9/2018,14,9.4,23.5,29.9,14
11/10/2018,10.1,7.2,0.2,20.9,42
11/11/2018,12.6,7.4,6.5,14.6,61
11/12/2018,10.4,3.9,4.8,32.8,355
11/13/2018,6.2,0.8,0,27.1,342
11/14/2018,10.7,-2.2,0,13.6,343
11/15/2018,14.9,1.8,0,10.5,213
11/16/2018,17.2,5.8,0,13,222
11/17/2018,20.3,9.1,0.9,16.7,193
11/18/2018,15.6,7.8,5.8,22.3,8
11/19/2018,11.8,5.2,1.8,17.1,14
11/20/2018,14.1,5.8,0,17.6,20
11/21/2018,11.2,4.8,2.2,12.6,21
11/22/2018,15.8,8.9,0,9.3,97
11/23/2018,22.5,11.9,0.2,23.3,234
11/24/2018,22,8.1,0,15.4,222
11/25/2018,19.4,10.5,0,29,318
11/26/2018,12.6,5.7,0.7,24.3,353
11/27/2018,14.4,3.2,0,14.8,212
11/28/2018,18.6,8.4,0,24,206
11/29/2018,22.9,13.4,0,21.5,201
11/30/2018,23.9,18.1,1.5,26.4,186
12/1/2018,22.5,13.8,4.2,26.9,279
12/2/2018,18.5,11.1,0,16.6,349
12/3/2018,15.1,8.8,0,19.8,24
12/4/2018,12.2,3.9,0,16.3,33
12/5/2018,11.4,4.2,0,13.9,59
12/6/2018,17.1,10.2,9.8,12.2,143
12/7/2018,14.9,8.1,36.1,25.9,6
12/8/2018,9.2,4.8,10.8,26.7,345
12/9/2018,10.9,2.8,0,20.2,343
12/10/2018,13.4,2,0,11.9,336
12/11/2018,15,3.8,0,19.9,199
12/12/2018,18.1,11.4,0,19.3,198
12/13/2018,18.7,7.7,0.7,29.5,267
12/14/2018,11.6,5.2,0.1,35.4,319
12/15/2018,16.1,5.8,0,22.2,325
12/16/2018,17.2,2.8,0,9.4,245
12/17/2018,18.1,8.9,0,10.5,270
12/18/2018,17.1,6.2,4.9,13.3,157
12/19/2018,16.9,10.3,7.2,10.6,343
12/20/2018,15.4,10.2,0.2,30.4,324
12/21/2018,15.9,5.2,0,20.6,271
12/22/2018,20.5,7.7,0,17.8,216
12/23/2018,14.7,8.9,0,22.6,16
12/24/2018,14.9,5,0.3,11.6,64
12/25/2018,20,13.1,2.6,20.2,162
12/26/2018,20.2,16.5,75.1,28.6,149
12/27/2018,19.2,9.4,54.3,23.8,307
12/28/2018,11.7,4.2,0,21.1,23
12/29/2018,7.9,4.7,0.6,22.6,12
12/30/2018,6.8,3.7,11.6,17.1,8
12/31/2018,17.8,4.1,6.9,16.8,234
1/1/2019,11.2,4.6,0.1,19.5,4
1/2/2019,5.3,3.1,33.6,20.4,3
1/3/2019,11.8,2.7,6.5,19.6,327
1/4/2019,17.5,2.2,0,17.1,298
1/5/2019,19.4,3.8,0,12.7,239
1/6/2019,19.8,8.9,0,22.9,184
1/7/2019,22.4,16.2,1.2,22.4,204
1/8/2019,22.2,13.5,0,17.2,339
1/9/2019,14.4,8.9,0,21.9,23
1/10/2019,13.4,7.2,1.8,11.8,77
1/11/2019,16,10,10.1,16.3,148
1/12/2019,15.6,7.5,0.1,23.5,312
1/13/2019,11.4,3.6,0,17.8,16
1/14/2019,9.4,3,0,16.3,37
1/15/2019,9.9,6.9,2,10.1,159
1/16/2019,13.7,6.2,1.6,8.9,194
1/17/2019,21.4,10.2,0,11.7,242
1/18/2019,18.4,11.2,1,21.6,213
1/19/2019,15.8,5.7,4.4,41.8,325
1/20/2019,11.1,0.4,0,16.9,17
1/21/2019,17,2.5,0,26.6,170
1/22/2019,21.6,7.8,3.7,35.3,184
1/23/2019,11.1,2.8,5.3,34,338
1/24/2019,14.6,2.3,0,17,184
1/25/2019,12.1,4.4,0.1,15,97
1/26/2019,15.2,7,2.2,14.8,114
1/27/2019,16.6,5.8,4.1,11.8,339
1/28/2019,19,7.4,0.1,32.8,235
1/29/2019,8.3,1.9,0,30.7,23
1/30/2019,12.2,2.3,0,12.9,115
1/31/2019,15.6,7.8,0.9,10.5,113
2/1/2019,17.5,12.3,3.4,11.7,88
2/2/2019,19.3,13.5,6.6,11.8,119
2/3/2019,22.5,15.4,1.4,20.8,194
2/4/2019,22.1,17.2,1,15.2,200
2/5/2019,24.8,17.7,1.1,21.1,182
2/6/2019,24.8,19,1.3,21.3,179
2/7/2019,20.8,5.3,5.9,23,12
2/8/2019,4.7,1.2,0.4,26.1,20
2/9/2019,5.3,0.5,3.5,18,34
2/10/2019,11.2,2.8,3.9,8.7,41
2/11/2019,16.4,8.8,3.6,15.3,224
2/12/2019,15.6,7.5,0,25,341
2/13/2019,15.8,2.8,0,18.7,159
2/14/2019,21.4,10.1,0,25.6,207
2/15/2019,26.2,13.4,0,16.1,221
2/16/2019,16.6,6.8,0,20.9,27
2/17/2019,16.6,9.1,0.6,24.1,5
2/18/2019,14.1,5.3,0,20.7,33
2/19/2019,8.1,4.6,7,20.3,19
2/20/2019,16.7,2.6,0.4,18.9,4
2/21/2019,13.1,5.6,0.4,15.6,44
2/22/2019,18.8,8.9,1.3,14.1,51
2/23/2019,21.1,12.4,1.6,28.8,288
2/24/2019,15,6.6,0,22,15
2/25/2019,17.9,6.8,1.3,17.8,105
2/26/2019,19,12.4,2.7,12.6,64
2/27/2019,24,14.8,0.6,12.6,125
2/28/2019,17.9,5.4,4.3,19.3,17
3/1/2019,17,5.8,1.2,9.8,92
3/2/2019,14.2,9.3,3.7,14.4,38
3/3/2019,12.1,3.2,2.3,26.8,8
3/4/2019,4.2,-1.9,0.3,25.7,12
3/5/2019,7.2,-3.2,0,21.4,8
3/6/2019,11.9,-0.2,0,18.6,133
3/7/2019,22.5,10.1,0,24.5,197
3/8/2019,26,16.6,0.5,23.2,192
3/9/2019,27,17.5,2.5,22.6,194
3/10/2019,23.6,14.4,3.7,17.4,85
3/11/2019,19.4,13.1,9.5,16.4,22
3/12/2019,24.2,15.2,6.7,30.9,126
3/13/2019,25.5,12.9,10.4,33.5,183
3/14/2019,21.3,14.1,0.3,22.5,345
3/15/2019,13.4,9,0,25.2,20
3/16/2019,14.8,7.8,0,16.8,33
3/17/2019,17.1,8.9,0,11.7,34
3/18/2019,18.3,7.2,0,13.4,78
